length,mean,rms,std,var,peak_to_peak,kurtosis,skewness,energy,shape_factor,crest_factor,impulse_factor,margin_factor,entropy,hjorth_mobility,hjorth_complexity,label
128,-0.355382620554544,0.478407983508274,0.321535515440852,0.103385087689814,1.13911837273712,3.17953195004258,-1.23252485689777,29.29589743161,1.34617716899039,2.50754967958187,3.37560619932143,4.04234005549232,3.22475634505729,0.0269017825463793,1.19381035112803,0
128,-1.11882083186245,1.26704144358667,0.597007944146306,0.356418485373799,1.66086781149026,1.50981684005114,0.248870333003963,205.490434530074,1.13247929979342,1.4391638252042,1.62982325391849,1.79179678378614,3.88753512825173,0.0162014026574108,2.87243218160776,0
128,-1.2885839961737,1.39557841972989,0.538007204631253,0.289451752235135,1.84385152850401,2.72903761275851,0.975370716797232,249.29780807882,1.08276508710206,1.30661250288098,1.41475441062798,1.52398316567045,3.79234153589591,0.0360868207261462,0.412505309556447,0
128,-0.102716890280806,0.932620001931081,0.930588466272228,0.865994893558898,2.79989301931863,1.63573080466802,-0.26286736786819,111.331848704247,1.13712531073982,1.8158115820525,2.06480533162625,2.28627349188801,4.02196580486414,0.00914912251990948,5.01977232680795,0
128,0.978071960468538,1.16778866269297,0.640555350279534,0.410311156771737,1.86916434009753,1.66817058613177,-0.429341104059494,174.557486171421,1.17190594487022,1.45959141453585,1.71050387042347,2.0009938128365,3.88410478082901,0.0239316687196456,1.58124242668704,0
128,0.0449828588579087,0.473067096560973,0.472773976669119,0.223515233015532,1.57058622589395,2.53164450834625,0.933712823307464,28.6454371646245,1.21134204902447,2.45855943113146,2.97815648190941,3.36353544753933,3.72355062517184,0.0201182839356715,1.02232219908782,0
128,-0.494478788865297,0.540462350239925,0.219009145924401,0.0479650059985357,0.858908595064984,2.76068902783337,-0.894882847478262,37.3887426594385,1.09299397968153,1.91327872892083,2.09120217085604,2.18885102254341,3.89470862040041,0.0197072547554222,2.24364226407798,0
128,-1.02056128773005,1.09523260536076,0.399040256908913,0.159233126633931,1.11959698152076,1.49072242477481,0.106789945043103,153.540410860201,1.07316690119133,1.39749190372089,1.49974206944948,1.56489969463517,3.92428028811234,0.0126785662068038,4.15920049503629,0
128,-1.19091010691082,1.23874537188992,0.342254813042598,0.117138357050823,1.25343919474748,3.19614525933079,1.09986938018247,196.414732336473,1.04016697339274,1.23558782541942,1.28521765910259,1.32046928178447,3.70261171667418,0.0429284899203284,0.249953166087031,0
128,-0.262005017267086,0.870484533318065,0.833380256480041,0.694522651890739,2.50377206351886,1.56965359559365,0.0100930842652657,96.991145311484,1.14447230169006,1.71960079927428,1.96803550734201,2.19216209570566,4.06385428088049,0.00741825516616171,7.41974065482111,0
128,0.868395660024915,1.04571312772395,0.58487383498827,0.342077402853886,1.72407108317867,1.7209806175398,-0.457662757515715,139.970041023257,1.17061721962559,1.4728225342893,1.72411143657908,2.01248397137843,3.91191509410043,0.0291434993139102,1.24784514488944,0
128,0.0426821893332844,0.428119454588424,0.427660323652593,0.182893352426641,1.39937684775248,2.74814966887922,1.05967313629991,23.4606422268275,1.22739202729348,2.54532965319183,3.12411739613437,3.53416466328442,3.24526659366653,0.0234569637556396,0.984795514074753,0
128,-0.436398693065572,0.488579472048015,0.220558674916273,0.048646129080822,0.83516610741686,3.29585235069139,-1.24523129359801,30.5548672648598,1.1195713200243,2.10371887966433,2.35526337127219,2.48673131770306,3.39214799439157,0.0270032774484239,1.3887140753915,0
128,-1.01484434599623,1.11765534753764,0.470075274150614,0.220970763367775,1.30578761755625,1.47775425507767,0.091660633472239,159.891644912574,1.10130715211052,1.44794628258963,1.59463361115546,1.69731270503122,3.87577428393241,0.0127989326236004,4.17388332466941,0
128,-1.23778762339771,1.29306770116273,0.375509654002958,0.141007500249422,1.37411999457799,3.11184878454952,1.05196105373095,214.019082213154,1.04466038137195,1.25152372624619,1.30741726326736,1.3481873303044,3.69422521054005,0.0439514147280708,0.246854404919581,0
128,-0.235020336353419,0.929766473247518,0.903107432693521,0.815603034986283,2.71276265771857,1.56958121739602,-0.00380193670154278,110.651608931216,1.13872145017823,1.70179710533724,1.93787288854131,2.15202710890052,4.07611790349634,0.00741895125633754,7.46622708067551,0
128,-1.18367542637415,1.36078475254107,0.673940675626506,0.454196034263911,2.05427427837874,1.86289970284973,0.51245895427065,237.022098271777,1.14448051925919,1.44381626359271,1.65241959921458,1.89207502129939,3.94851648301257,0.0356464436237799,0.892939428654393,0
128,-0.223059626353524,0.597284500926349,0.556246750333932,0.30941044725706,1.7883897318023,2.67544124587203,-1.04315948946485,45.6638432059953,1.40149594167174,2.60686270266374,3.6535075594473,4.53239366093936,3.24410524641949,0.024004409627241,1.0505811042149,0
128,0.34739957249597,0.419258998061138,0.235638360546633,0.0555254369611052,0.910134507337362,3.7385410975911,1.41597801454426,22.4995977542694,1.20684945862306,2.41303848852433,2.91217426297222,3.19726942034294,3.34456711160824,0.0326333399339844,1.26650456101536,0
128,0.980321385215908,1.11567520265879,0.534728909594735,0.285935006756374,1.45508049063255,1.4537427396151,-0.13083262605023,159.325588201949,1.13807084911481,1.47340093946896,1.67683467329778,1.84308729973825,3.83533387173882,0.0146246092786685,3.51427142580953,0
128,1.22670535982286,1.28908357535595,0.397701014667682,0.158166097067704,1.39347866585584,2.72950390499286,-0.912549711873931,212.702267424318,1.05085019358977,1.27519807493304,1.34004215430399,1.38735906477963,3.78609075040513,0.0415132802897894,0.360551576227457,0
128,0.35100854782441,0.801853002670198,0.723777483355691,0.523853845412698,2.15002544138401,1.62061934994001,0.26782358442097,82.2999344500752,1.21773672187647,1.96526995838662,2.39318142657366,2.76409377688562,4.01379005837146,0.00972190511845405,4.86815617086411,0
128,-1.3081980759689,1.45339152318347,0.635705840906668,0.404121916162854,2.02829137315012,1.65219673898706,0.245656851561389,270.380405716681,1.11098734875998,1.46360690169188,1.62604876252544,1.75473592370054,3.94185352267317,0.0557534999280196,0.476579838569359,0
128,-0.657391619857833,0.858504554536665,0.554316561696453,0.307266850570978,1.78946600484625,2.72838327773615,-1.08387639888755,94.3398489805052,1.30592559373219,2.29240750760573,2.99371367031742,3.51981501014562,3.4602988335067,0.0275348864676089,1.28236173810899,0
128,-0.0444279231165989,0.372744123679861,0.371541115849108,0.1380428007664,1.35050737948067,3.71347436796026,1.40458162192656,17.784087262447,1.18659910217996,2.65775384427059,3.15368841003414,3.46623876476567,3.35111253933052,0.0359679851840349,0.986679390288812,0
128,0.819087210134898,1.09188214557548,0.724849990120431,0.525407508177589,1.99303453180764,1.53118156203827,-0.343008458932947,152.602447337795,1.19100671687268,1.50376038982669,1.79098874125344,2.09353640681954,3.82995268507363,0.0207538826598106,2.09098357610363,0
128,0.97965709420155,1.1508572747985,0.606313819930792,0.367616448239068,1.82015360522204,1.92631460729965,-0.614824815089066,169.532475770448,1.14883870136889,1.426700910357,1.63904923533833,1.88179014510173,3.85480912153401,0.0311674053557145,1.06495842844399,0
128,0.271725719849304,0.517188506150185,0.44178487978174,0.195173880003767,1.54699183271455,2.62276990306507,0.821400824372929,34.237945714414,1.37413101587447,2.57281536528181,3.5353854599099,4.42216623378051,3.82055690233841,0.0434787547293571,0.522071833065649,0
128,0.80299602472847,1.11638464090786,0.778619525882373,0.606248366085292,2.28617190963522,1.56189898738038,0.142200516936358,159.528277306237,1.27488671122063,1.79807856482622,2.29234648856128,2.84543721784941,4.03270951677235,0.00901797364985603,6.4442591543119,0
128,-0.12211409645732,0.337388199726533,0.315749638305336,0.0996978340899507,1.10394580440423,3.14521316636827,1.180921245488,14.570342056283,1.10319053562952,2.12810603115057,2.34770650196614,2.53425063859372,3.39674526728789,0.0264884440373604,0.663683005129224,0
128,-0.444620678304775,0.461857179739477,0.125489180864713,0.0157475345140967,0.508262539233401,3.44179524157794,-1.21677773615166,27.3039429730437,1.03876673283112,1.71627501701958,1.78280943066999,1.81460926688419,3.64990824556604,0.0273166050794986,1.43417718368831,0
128,-0.857321855986114,0.931656445007217,0.3661011837547,0.134030076746593,1.07159052109552,1.60475528470967,-0.262648760067425,111.101917635006,1.08670556761736,1.56604404288591,1.70182879880482,1.78432113019617,3.99370230655301,0.0101651589890783,5.44133990640749,0
128,-1.16203622025609,1.19076423305972,0.261004782260007,0.0681234963625935,0.982091050271868,2.50039512460123,0.680459108475047,181.493690717992,1.02472212316247,1.22906429481878,1.2594493842667,1.27748789034757,3.79831762755907,0.0568039362122686,0.270691927955033,0
128,-0.343052717254463,0.963135248315651,0.903505314991817,0.816321854218463,2.65071808332874,1.60134579224159,0.248126262181603,118.736576838151,1.12552398286164,1.51954338921312,1.71028254531568,1.88682891927093,3.95641080315024,0.0104244517110583,4.19134046534171,0
128,-1.12004113522833,1.30574496909664,0.673813660331445,0.45402484884926,1.92642562907306,1.60439668706851,0.352105633700156,218.236150313111,1.16579365256423,1.47500497388786,1.71955144922826,2.00674763935282,3.96309833622535,0.0303605411575846,1.35625489944353,0
128,-0.295434679354229,0.480301542907894,0.380180376392022,0.14453711859358,1.36232749610047,3.53653335840741,-1.33924216486827,29.528265231322,1.59211426092812,2.78133637589187,4.42820540069194,6.66447647448214,3.42556949128322,0.0352196315503481,0.655745445172973,0
128,0.0326712623406478,0.216044205109901,0.21439870061573,0.0459668028257135,0.850600657311741,4.23461206285164,1.44525676034198,5.97441261588084,1.45043764843857,3.14243867033032,4.55791156632757,5.94043156653994,3.46037094015573,0.0457846720577241,0.677819090743121,0
128,0.735343609327525,1.00036281877905,0.680894674369965,0.463617557585381,1.91841591179542,1.50633409604648,0.103740357060415,128.092898457034,1.27350198368635,1.74623626853072,2.22383537418922,2.77987520111505,3.95038062386238,0.0107525320498347,5.12423246212973,0
128,1.35455944858703,1.39419300046433,0.331361796665788,0.109800640289579,1.06456987795283,1.90141409173296,-0.473639643845363,248.803087685597,1.02925935928914,1.25367747842808,1.29035928745734,1.31175621816219,3.89986360538534,0.0556831712493408,0.217358296097323,0
128,0.661583808307716,1.02398084067775,0.784635851204921,0.615653418996071,2.26168668792868,1.51989106500081,-0.0321230243008664,134.212705545614,1.22221012621087,1.70693463324446,2.08623281390516,2.45442097971502,3.99129736604484,0.00961795653506101,5.64255953682388,0
128,-0.692034854209719,0.855081494702852,0.504220547312675,0.254238360332293,1.58042922058102,1.70047697802238,0.298287309923841,93.5890384106578,1.18403153214189,1.55567592688877,1.84196937277182,2.15005144928439,3.97150093619007,0.0547575703044581,0.424477127537832,0
128,-0.0406060366140727,0.580006313316237,0.580856580205098,0.337394366767561,1.83960594375969,2.09429684344575,-0.727005918785996,43.0601374062967,1.16882272941614,2.13996014867037,2.50123410493493,2.78363128738926,3.87830394865793,0.0155005055119892,2.80884912234569,0
128,0.763088453133231,0.864271357438183,0.407378859572672,0.165957535226731,1.45215823914012,2.31430939884667,0.75681991261758,95.6115173488691,1.13259654573927,1.92079564959786,2.17548654297688,2.33028146271035,3.95060812026243,0.0151745046031631,3.19681438761676,0
128,1.36950163850382,1.42497640432996,0.395276698901112,0.15624366869416,1.23647000633605,1.89503275610389,-0.467420250558907,259.911392370833,1.04050725742955,1.29360909976351,1.34600966602667,1.37812538412918,3.96152523695232,0.0429312030206246,0.666027267188499,0
128,0.780643037124658,1.2624466339492,0.996051645706995,0.992118880915614,2.87678119739712,1.7054158167964,-0.469401007658873,204.002752456918,1.13775455493219,1.46015078368712,1.66129321818714,1.84930753738984,3.74649079984474,0.0167135113925032,2.18247716555646,0
128,-0.5981252147065,0.909966725108479,0.688468376249419,0.473988705095512,2.26774356291507,2.68265673424032,1.03312013460298,105.989048422995,1.08520245838728,1.33278793566907,1.44634476019146,1.55421169438586,3.63303968638786,0.0280808925004798,0.688981271049563,0
128,1.06845157557965,1.28055955568771,0.708637557187357,0.502167187456465,2.7446700655713,2.66214063390282,-0.67284603537676,209.898595284877,1.12183608513024,1.49766792546768,1.68013793545213,1.83222765730314,3.73757799204919,0.0564580142613394,0.403350656043813,0
128,0.620040329357556,0.857823512644571,0.595128713719422,0.354178185893334,1.79684222748751,2.2446357328706,0.872629001745882,94.1902308922713,1.38349629563359,2.18869901354275,3.02805701279257,3.857036248241,3.43137522789046,0.0201265601403956,2.38098576974187,0
128,-0.214993374901572,0.538491521782425,0.495651356034544,0.245670266738882,1.71887796210053,2.8386588969822,-1.1081489951592,37.1165592360387,1.46046866804105,2.66253894203982,3.8885547745003,5.01266699493215,3.31875025493927,0.0236207096715421,1.64070708294256,0
128,-1.09345087375737,1.26142220456599,0.631399826538256,0.39866574095254,1.88797131091808,1.82611865150299,0.517914973450703,203.671805206031,1.14882212684128,1.43946616868072,1.65369059852959,1.90667818310989,3.92248634500483,0.0332182179088768,0.998462330104739,0
128,-0.728841447414115,1.2316166339942,0.996710016116406,0.993430856226766,2.75282605178359,1.59706259951928,0.422777626388294,194.160580240793,1.13266424911337,1.47430177331917,1.66988892460158,1.84990444014908,3.82686708355642,0.0204605830263875,2.10236799376592,0
128,0.282993486128459,0.620596421162124,0.554487700071022,0.307456609530051,1.96690331883413,2.2550606235894,-0.578678492894838,49.2979094987822,1.14750627899166,1.65093204144522,1.89445491427327,2.12563393322481,3.85750449753402,0.0510110163756989,0.392115311751981,0
128,1.13172589894874,1.2936747857611,0.629192961671941,0.395883783017509,2.01270744085751,1.69291859210495,-0.287705129277032,214.220089768194,1.14167094511071,1.49266298036381,1.70412996869651,1.90872185203207,3.92746702766928,0.0560068009748867,0.437737324307254,0
128,0.375272568749492,0.748742664021935,0.650454824138163,0.423091478244608,2.02584041330139,2.28290792030641,0.862238878936757,71.758793846613,1.43894191794073,2.39211220684104,3.44211057281315,4.52027705441536,3.58711365170165,0.0190583600561092,2.00478101757966,0
128,-0.450863425880071,0.608541101139627,0.410316650350142,0.168359753554561,1.49766876079983,2.78015235225556,-1.03784094035743,47.4012507873574,1.34570503722156,2.38934541554162,3.21535421419369,3.9603399352615,3.66183539533083,0.0216310382922966,1.95612910192578,0
128,-1.22878544551351,1.3455728712146,0.550472546622394,0.303020024584943,1.6042073299459,1.72755571578037,0.490487366490604,231.752493023835,1.09504296716491,1.37173381863428,1.50210748208106,1.60497563018902,3.91788937056803,0.0276997021420535,1.2901973593583,0
128,-1.04394949588554,1.29876617715791,0.775669729519137,0.601663529292291,2.30581351735364,1.87383404816244,0.615667910904902,215.909578614958,1.15251607529477,1.421170218974,1.63792153570909,1.86574130054744,3.81367393440471,0.0228831143379124,1.37607548102671,0
128,0.0816320832831756,0.624165070653202,0.621235335957118,0.385933342641754,2.00831253018405,2.5455876252392,-0.978877393701246,49.8665005342101,1.12887200372168,2.1880978659191,2.47008246181341,2.68231977440326,3.60968555255884,0.026818459013021,0.812549713477846,0
128,1.06461409149206,1.21207418508663,0.581690756470924,0.338364136163715,1.80723467202594,1.7419005849263,-0.327675743457928,188.047850259636,1.13830331214446,1.48080157433576,1.68560135060187,1.89605980549742,3.95963808580921,0.0503665393961016,0.532828997378056,0
128,0.30464757993531,0.638701340236158,0.563569504824515,0.317610586768149,1.75588326077215,2.51696142906207,0.987473710705737,52.2162434584914,1.47717917219537,2.50400661849642,3.69886648179457,4.92033415763115,3.25564567384195,0.0223380080097519,1.55470059160863,0
128,-0.405042135614993,0.563786270555934,0.393709052486115,0.155006818009514,1.39777778398634,3.12220493805678,-1.21833183800557,40.6854347350232,1.39192001785373,2.52355799700941,3.51259095455586,4.35554384000518,3.33143891974307,0.0265187607837154,1.39067146600093,0
128,-1.22312870846834,1.36895185579954,0.617220875039599,0.380961608584648,1.75671080696202,1.63251074273948,0.426873166876893,239.875735487617,1.11922141564447,1.40179458925738,1.56891853609213,1.71409807934245,3.86563940747522,0.0246554486737703,1.57988032851226,0
128,-1.11271451935146,1.36407499844417,0.79212947310751,0.627469102165582,2.41279796907591,2.01334352664748,0.697811226579999,238.169676976699,1.14197703960712,1.40680630211116,1.60654050796305,1.81504046468242,3.78593448824319,0.0253138541695316,1.12251896406603,0
128,0.0969525809218647,0.717105580311966,0.713313208403874,0.508815733283428,2.25044883569673,2.35999328060465,-0.896468927303681,65.8227729042639,1.11970484416011,2.09077849027078,2.34105483626785,2.5369311439401,3.62408887693275,0.0246854903289662,0.965556743244733,0
128,1.27128967878632,1.41007020700909,0.612413768875628,0.375050624308451,1.86460869038616,1.83382314513509,-0.46706293584054,254.502142552918,1.10916514107439,1.41665061594258,1.57129949142848,1.70552616183715,3.94149251213911,0.0384222839514703,0.841333963276557,0
128,0.434241809913376,0.650973482646343,0.486880373679854,0.237052498274635,1.59347816965263,2.83244956695938,1.11437044292732,54.2421088139147,1.49910361645086,2.50551417121538,3.75602541283643,5.21228666586857,3.37916226544823,0.0262276647464014,1.00636805154891,0
